"2021 Lower Gauge ",,,
"Hourly Stream Data (Summary)",,,
,,,
"Dataset Reference Format:",,,
" ","[Year of data collection] Stream data from Dry Creek Experimental Watershed. Watershed Process Research Group Boise State University",,
" ","URL: earth.boisestate.edu/drycreek. Multi-paged. [month and day of data download].",,
,,,
"Dataset Header Description",,,
" ","Column(s)| Variable| Description| [units]",,
" ","1st Column  | DateTime| Time stamp of variable collection time [MM/DD/YY  hr:mm]",,
" ","2nd Column|Discharge -L/s|Stream Discharge instantaneous measurements [L/s]",,
" ","3rd Column |StreamTemp-C| Stream Temperature [C]",,
" ","4th Column |StreamEC-mS/cm| Stream Electrical Conductivity [mS/cm]",,
,,,
,,,
" ","**Note: -6999 denotes missing data. Data is provisional during current year. Final corrected data avail at year end or upon request.",,
,,,
,,,
"DateTime","Discharge-L/s","StreamTemp-C","StreamEC-mS/cm"
5/28/2021 22:00,110.68,11.7,0.149
5/28/2021 23:00,109.91,11.0,0.15
5/29/2021 0:00,110.68,10.3,0.15
5/29/2021 1:00,109.91,9.8,0.15
5/29/2021 2:00,111.46,9.4,0.15
5/29/2021 3:00,113.03,9.2,0.15
5/29/2021 4:00,114.62,8.9,0.15
5/29/2021 5:00,116.22,8.7,0.15
5/29/2021 6:00,114.62,8.4,0.15
5/29/2021 7:00,116.22,8.1,0.15
5/29/2021 8:00,120.29,7.9,0.15
5/29/2021 9:00,125.30,8.0,0.15
5/29/2021 10:00,122.77,8.3,0.15
5/29/2021 11:00,121.94,8.8,0.15
5/29/2021 12:00,120.29,9.6,0.149
5/29/2021 13:00,117.83,10.6,0.149
5/29/2021 14:00,116.22,11.5,0.149
5/29/2021 15:00,115.42,12.4,0.149
5/29/2021 16:00,113.03,13.2,0.149
5/29/2021 17:00,106.85,13.7,0.149
5/29/2021 18:00,103.84,13.8,0.149
5/29/2021 19:00,103.84,13.6,0.15
5/29/2021 20:00,103.10,13.2,0.15
5/29/2021 21:00,101.63,12.8,0.15
5/29/2021 22:00,103.84,12.2,0.15
5/29/2021 23:00,102.36,11.6,0.151
5/30/2021 0:00,102.36,11.1,0.151
5/30/2021 1:00,115.42,10.6,0.151
5/30/2021 2:00,105.34,10.1,0.151
5/30/2021 3:00,106.09,9.8,0.151
5/30/2021 4:00,106.09,9.6,0.151
5/30/2021 5:00,106.09,9.4,0.151
5/30/2021 6:00,106.85,9.2,0.151
5/30/2021 7:00,106.85,9.1,0.151
5/30/2021 8:00,108.37,8.9,0.151
5/30/2021 9:00,113.82,9.0,0.151
5/30/2021 10:00,113.03,9.2,0.151
5/30/2021 11:00,112.25,9.7,0.151
5/30/2021 12:00,111.46,10.5,0.151
5/30/2021 13:00,109.14,11.5,0.151
5/30/2021 14:00,107.61,12.5,0.15
5/30/2021 15:00,103.84,13.4,0.15
5/30/2021 16:00,98.73,14.2,0.151
5/30/2021 17:00,92.41,14.8,0.151
5/30/2021 18:00,92.41,15.0,0.151
5/30/2021 19:00,92.41,14.8,0.151
5/30/2021 20:00,91.73,14.4,0.152
5/30/2021 21:00,91.73,14.0,0.152
5/30/2021 22:00,92.41,13.4,0.152
5/30/2021 23:00,92.41,12.8,0.152
5/31/2021 0:00,93.79,12.1,0.152
5/31/2021 1:00,93.79,11.6,0.152
5/31/2021 2:00,95.18,11.3,0.152
5/31/2021 3:00,95.89,11.1,0.152
5/31/2021 4:00,95.89,10.9,0.152
5/31/2021 5:00,96.59,10.8,0.152
5/31/2021 6:00,96.59,10.6,0.152
5/31/2021 7:00,97.30,10.3,0.152
5/31/2021 8:00,99.45,10.1,0.152
5/31/2021 9:00,106.85,10.1,0.152
5/31/2021 10:00,109.91,10.4,0.152
5/31/2021 11:00,107.61,10.8,0.152
5/31/2021 12:00,105.34,11.6,0.152
5/31/2021 13:00,102.36,12.6,0.152
5/31/2021 14:00,98.73,13.6,0.152
5/31/2021 15:00,92.41,14.5,0.152
5/31/2021 16:00,89.03,15.3,0.152
5/31/2021 17:00,89.70,15.8,0.152
5/31/2021 18:00,81.26,16.0,0.153
5/31/2021 19:00,81.26,15.9,0.153
5/31/2021 20:00,80.64,15.6,0.153
5/31/2021 21:00,81.89,15.1,0.153
5/31/2021 22:00,82.52,14.5,0.154
5/31/2021 23:00,82.52,13.9,0.154
6/1/2021 0:00,83.16,13.3,0.154
6/1/2021 1:00,84.44,12.9,0.154
6/1/2021 2:00,85.73,12.5,0.154
6/1/2021 3:00,85.73,12.2,0.154
6/1/2021 4:00,86.39,12.0,0.154
6/1/2021 5:00,87.04,11.6,0.154
6/1/2021 6:00,87.70,11.3,0.154
6/1/2021 7:00,88.36,11.2,0.154
6/1/2021 8:00,89.03,11.2,0.154
6/1/2021 9:00,96.59,11.2,0.154
6/1/2021 10:00,95.89,11.5,0.154
6/1/2021 11:00,93.79,11.9,0.154
6/1/2021 12:00,92.41,12.7,0.153
6/1/2021 13:00,90.37,13.7,0.153
