"2021 Con1East Gauge ",,,
"Hourly Stream Data (Summary)",,,
,,,
"Dataset Reference Format:",,,
,"[Year of data collection] Stream data from Dry Creek Experimental Watershed. Watershed Process Research Group, Boise State University",,
," URL: earth.boisestate.edu/drycreek. Multi-paged. [month and day of data download].",,
,,,
"Dataset Header Description",,,
,"Column(s)| Variable| Description| [units]",,
,"1st Column  | DateTime| Time stamp of variable collection time* [MM/DD/YY  hr:mm]",,
,"2nd Column|Discharge -L/s|Stream Discharge instantaneous measurements [L/s]",,
,"3rd Column |StreamTemp-C| Stream Temperature [C]",,
,"4th Column |StreamEC-mS/cm| Stream Electrical Conductivity [mS/cm]",,
,,,
,,,
,"**Note: -6999 denotes missing data",,
,,,
,,,
"DateTime","Discharge-L/s","StreamTemp-C","StreamEC-mS/cm"
"4/27/2021 0:00",83.06,3.6,0.047
"4/27/2021 1:00",80.8,3.6,0.047
"4/27/2021 2:00",71.82,3.7,0.047
"4/27/2021 3:00",81.55,3.7,0.047
"4/27/2021 4:00",82.91,3.7,0.048
"4/27/2021 5:00",81.55,3.6,0.047
"4/27/2021 6:00",80.35,3.4,0.047
"4/27/2021 7:00",83.67,3.4,0.047
"4/27/2021 8:00",85.21,3.6,0.047
"4/27/2021 9:00",81.7,3.8,0.048
"4/27/2021 10:00",77.4,4.1,0.048
"4/27/2021 11:00",77.98,4.5,0.049
"4/27/2021 12:00",84.9,4.8,0.049
"4/27/2021 13:00",87.39,5.3,0.05
"4/27/2021 14:00",99.27,6,0.051
"4/27/2021 15:00",105.99,7,0.052
"4/27/2021 16:00",108.1,7.5,0.053
"4/27/2021 17:00",116.26,7.7,0.053
"4/27/2021 18:00",99.44,7.4,0.053
"4/27/2021 19:00",87.07,6.8,0.052
"4/27/2021 20:00",84.59,6.2,0.051
"4/27/2021 21:00",82.61,5.7,0.051
"4/27/2021 22:00",90.72,5.3,0.05
"4/27/2021 23:00",80.35,4.9,0.049
"4/28/2021 0:00",83.52,4.6,0.049
"4/28/2021 1:00",77.4,4.3,0.049
"4/28/2021 2:00",75.08,4.1,0.048
"4/28/2021 3:00",74.51,3.9,0.048
"4/28/2021 4:00",77.84,3.7,0.048
"4/28/2021 5:00",69.61,3.6,0.048
"4/28/2021 6:00",75.08,3.5,0.047
"4/28/2021 7:00",76.52,3.5,0.047
"4/28/2021 8:00",74.22,3.6,0.047
"4/28/2021 9:00",78.72,3.9,0.047
"4/28/2021 10:00",77.98,4.3,0.048
"4/28/2021 11:00",80.2,4.9,0.049
"4/28/2021 12:00",78.72,5.9,0.051
"4/28/2021 13:00",89.44,6.9,0.052
"4/28/2021 14:00",104.41,7.7,0.053
"4/28/2021 15:00",108.64,8.4,0.054
"4/28/2021 16:00",125.74,8.9,0.055
"4/28/2021 17:00",119.06,8.9,0.055
"4/28/2021 18:00",112.23,8.7,0.054
"4/28/2021 19:00",99.95,8.2,0.054
"4/28/2021 20:00",91.2,7.6,0.053
"4/28/2021 21:00",87.7,6.9,0.052
"4/28/2021 22:00",75.94,6.4,0.051
"4/28/2021 23:00",84.9,6,0.05
"4/29/2021 0:00",85.36,5.7,0.05
"4/29/2021 1:00",86.61,5.5,0.049
"4/29/2021 2:00",87.07,5.3,0.049
"4/29/2021 3:00",84.9,5.1,0.049
"4/29/2021 4:00",71.54,5,0.049
"4/29/2021 5:00",83.06,4.8,0.048
"4/29/2021 6:00",79.46,4.7,0.048
"4/29/2021 7:00",80.5,4.7,0.048
"4/29/2021 8:00",77.4,4.8,0.048
"4/29/2021 9:00",79.9,5.1,0.048
"4/29/2021 10:00",82.46,5.6,0.049
"4/29/2021 11:00",84.59,6.2,0.05
"4/29/2021 12:00",99.44,7.1,0.051
"4/29/2021 13:00",110.97,8.2,0.053
"4/29/2021 14:00",121.52,9,0.054
"4/29/2021 15:00",130.64,9.7,0.054
"4/29/2021 16:00",128.67,10.2,0.055
"4/29/2021 17:00",132.43,10.3,0.055
"4/29/2021 18:00",127.3,10.1,0.055
"4/29/2021 19:00",106.69,9.5,0.054
"4/29/2021 20:00",89.28,8.9,0.053
"4/29/2021 21:00",92.49,8.2,0.052
"4/29/2021 22:00",82.91,7.6,0.051
"4/29/2021 23:00",87.54,7.2,0.05
"4/30/2021 0:00",90.08,6.8,0.049
"4/30/2021 1:00",87.39,6.5,0.049
"4/30/2021 2:00",91.84,6.3,0.048
"4/30/2021 3:00",94.94,6.1,0.048
"4/30/2021 4:00",86.29,5.9,0.048
"4/30/2021 5:00",87.23,5.8,0.048
"4/30/2021 6:00",82.46,5.7,0.048
"4/30/2021 7:00",84.59,5.8,0.048
"4/30/2021 8:00",85.67,5.9,0.048
"4/30/2021 9:00",86.45,6.2,0.048
"4/30/2021 10:00",90.72,6.6,0.049
"4/30/2021 11:00",95.43,7.2,0.049
"4/30/2021 12:00",104.07,8.1,0.051
"4/30/2021 13:00",111.69,9.1,0.052
"4/30/2021 14:00",130.64,9.9,0.053
"4/30/2021 15:00",142.23,10.4,0.054
"4/30/2021 16:00",143.48,10.6,0.054
"4/30/2021 17:00",131.63,10.5,0.053
"4/30/2021 18:00",111.87,10.2,0.053
"4/30/2021 19:00",112.96,9.7,0.052
"4/30/2021 20:00",108.46,9.1,0.051
"4/30/2021 21:00",107.22,8.6,0.051
"4/30/2021 22:00",107.57,8.1,0.05
"4/30/2021 23:00",100.63,7.7,0.049
"5/1/2021 0:00",102.17,7.4,0.049
"5/1/2021 1:00",103.72,7.1,0.048
"5/1/2021 2:00",93.14,6.8,0.048
"5/1/2021 3:00",92.98,6.7,0.048
"5/1/2021 4:00",103.37,6.5,0.047
"5/1/2021 5:00",103.2,6.4,0.047
"5/1/2021 6:00",89.28,6.2,0.047
"5/1/2021 7:00",93.14,6.2,0.047
"5/1/2021 8:00",98.43,6.2,0.047
"5/1/2021 9:00",92.33,6.4,0.047
"5/1/2021 10:00",97.42,6.8,0.047
"5/1/2021 11:00",99.27,7.4,0.048
"5/1/2021 12:00",98.6,7.8,0.049
"5/1/2021 13:00",115.16,8.7,0.05
"5/1/2021 14:00",134.44,9.5,0.051
"5/1/2021 15:00",120.95,9.3,0.051
"5/1/2021 16:00",119.06,9,0.05
"5/1/2021 17:00",129.85,9.1,0.05
"5/1/2021 18:00",128.86,8.8,0.049
"5/1/2021 19:00",105.64,8.3,0.049
"5/1/2021 20:00",105.99,7.9,0.048
"5/1/2021 21:00",107.04,7.5,0.048
"5/1/2021 22:00",106.16,7.1,0.047
"5/1/2021 23:00",108.46,6.8,0.047
"5/2/2021 0:00",106.34,6.5,0.046
"5/2/2021 1:00",103.2,6.2,0.046
"5/2/2021 2:00",102.51,6,0.046
"5/2/2021 3:00",106.69,5.9,0.046
"5/2/2021 4:00",85.21,5.7,0.045
"5/2/2021 5:00",99.27,5.5,0.045
"5/2/2021 6:00",100.8,5.4,0.045
"5/2/2021 7:00",91.52,5.3,0.045
"5/2/2021 8:00",81.85,5.4,0.045
"5/2/2021 9:00",106.69,5.4,0.045
"5/2/2021 10:00",96.59,5.7,0.045
"5/2/2021 11:00",85.05,5.9,0.046
"5/2/2021 12:00",87.23,6.5,0.046
"5/2/2021 13:00",90.72,7.3,0.048
"5/2/2021 14:00",105.46,8.2,0.049
"5/2/2021 15:00",105.81,8.6,0.049
"5/2/2021 16:00",103.89,8.9,0.05
"5/2/2021 17:00",113.14,9,0.05
"5/2/2021 18:00",101.31,8.7,0.05
"5/2/2021 19:00",91.04,8,0.049
"5/2/2021 20:00",90.4,7.4,0.048
"5/2/2021 21:00",89.76,6.9,0.048
"5/2/2021 22:00",85.52,6.4,0.047
"5/2/2021 23:00",69.2,6,0.047
"5/3/2021 0:00",83.67,5.6,0.046
"5/3/2021 1:00",82.61,5.2,0.046
"5/3/2021 2:00",80.65,4.9,0.045
"5/3/2021 3:00",81.1,4.7,0.045
"5/3/2021 4:00",80.2,4.5,0.045
"5/3/2021 5:00",86.61,4.4,0.045
"5/3/2021 6:00",79.31,4.2,0.045
"5/3/2021 7:00",80.5,4.1,0.044
"5/3/2021 8:00",82,4.2,0.045
"5/3/2021 9:00",76.96,4.5,0.045
"5/3/2021 10:00",84.59,4.9,0.045
"5/3/2021 11:00",79.31,5.5,0.046
"5/3/2021 12:00",80.65,6.4,0.047
"5/3/2021 13:00",92.49,7.3,0.049
"5/3/2021 14:00",91.36,8.2,0.05
"5/3/2021 15:00",103.37,8.9,0.051
"5/3/2021 16:00",100.8,9.4,0.052
"5/3/2021 17:00",98.09,9.5,0.052
"5/3/2021 18:00",92.49,9.1,0.052
"5/3/2021 19:00",73.51,8.5,0.051
"5/3/2021 20:00",79.01,7.7,0.05
"5/3/2021 21:00",73.23,7.1,0.049
"5/3/2021 22:00",78.57,6.7,0.049
"5/3/2021 23:00",77.69,6.4,0.048
"5/4/2021 0:00",78.57,6.1,0.048
"5/4/2021 1:00",73.94,5.7,0.048
"5/4/2021 2:00",68.92,5.4,0.047
"5/4/2021 3:00",70.57,5.2,0.047
"5/4/2021 4:00",73.23,5,0.047
"5/4/2021 5:00",71.96,4.9,0.047
"5/4/2021 6:00",77.1,4.8,0.046
"5/4/2021 7:00",70.02,4.7,0.046
"5/4/2021 8:00",75.66,4.8,0.046
"5/4/2021 9:00",71.26,5,0.047
"5/4/2021 10:00",71.26,5.5,0.047
"5/4/2021 11:00",70.29,6.2,0.048
"5/4/2021 12:00",81.1,7,0.049
"5/4/2021 13:00",71.68,7.6,0.05
"5/4/2021 14:00",91.2,8.5,0.051
"5/4/2021 15:00",98.26,9.4,0.052
"5/4/2021 16:00",98.77,9.5,0.053
"5/4/2021 17:00",83.83,9.2,0.052
"5/4/2021 18:00",81.7,9,0.052
"5/4/2021 19:00",72.66,8.5,0.051
"5/4/2021 20:00",64.11,8,0.051
"5/4/2021 21:00",69.2,7.5,0.05
"5/4/2021 22:00",69.06,7,0.05
"5/4/2021 23:00",66.49,6.6,0.049
"5/5/2021 0:00",66.49,6.2,0.049
"5/5/2021 1:00",63.85,5.8,0.048
"5/5/2021 2:00",65.16,5.5,0.048
"5/5/2021 3:00",63.98,5.2,0.047
"5/5/2021 4:00",67.84,4.9,0.047
"5/5/2021 5:00",65.03,4.7,0.047
"5/5/2021 6:00",68.79,4.5,0.046
"5/5/2021 7:00",65.69,4.4,0.046
"5/5/2021 8:00",65.29,4.4,0.046
"5/5/2021 9:00",63.72,4.7,0.047
"5/5/2021 10:00",63.85,5.3,0.047
"5/5/2021 11:00",65.16,5.9,0.048
"5/5/2021 12:00",66.36,7,0.05
"5/5/2021 13:00",81.1,8.1,0.051
"5/5/2021 14:00",92,9,0.052
"5/5/2021 15:00",99.1,9.7,0.053
"5/5/2021 16:00",103.89,10.3,0.054
"5/5/2021 17:00",100.63,10.5,0.055
"5/5/2021 18:00",93.3,10.3,0.055
"5/5/2021 19:00",62.55,9.8,0.054
"5/5/2021 20:00",70.99,9.1,0.053
"5/5/2021 21:00",66.09,8.4,0.052
"5/5/2021 22:00",62.17,7.8,0.052
"5/5/2021 23:00",60.38,7.4,0.051
"5/6/2021 0:00",63.33,7,0.051
"5/6/2021 1:00",57.39,6.6,0.05
"5/6/2021 2:00",59.75,6.3,0.05
"5/6/2021 3:00",63.85,6.2,0.049
"5/6/2021 4:00",57.39,6,0.049
"5/6/2021 5:00",66.36,5.9,0.049
"5/6/2021 6:00",64.5,5.9,0.049
"5/6/2021 7:00",56.05,5.8,0.049
"5/6/2021 8:00",58.38,6,0.049
"5/6/2021 9:00",63.72,6.4,0.05
"5/6/2021 10:00",67.3,6.9,0.05
"5/6/2021 11:00",65.16,7.6,0.051
"5/6/2021 12:00",69.33,8.7,0.053
"5/6/2021 13:00",83.06,9.8,0.054
"5/6/2021 14:00",99.44,10.6,0.055
"5/6/2021 15:00",107.57,11.2,0.056
"5/6/2021 16:00",110.79,11.7,0.057
"5/6/2021 17:00",119.44,12,0.058
"5/6/2021 18:00",96.76,11.8,0.058
"5/6/2021 19:00",86.61,11.4,0.057
"5/6/2021 20:00",71.54,10.9,0.057
"5/6/2021 21:00",58.38,10.4,0.056
"5/6/2021 22:00",62.29,10,0.056
"5/6/2021 23:00",65.03,9.7,0.055
"5/7/2021 0:00",65.96,9.4,0.055
"5/7/2021 1:00",62.42,9.2,0.054
"5/7/2021 2:00",59.63,8.9,0.054
"5/7/2021 3:00",58.5,8.7,0.054
"5/7/2021 4:00",58.38,8.5,0.053
"5/7/2021 5:00",53.08,8.3,0.053
"5/7/2021 6:00",60.38,8.1,0.052
"5/7/2021 7:00",56.17,7.9,0.052
"5/7/2021 8:00",56.3,7.8,0.052
"5/7/2021 9:00",57.15,7.9,0.052
"5/7/2021 10:00",61.52,8,0.052
"5/7/2021 11:00",62.04,8.2,0.052
"5/7/2021 12:00",63.07,8.5,0.053
"5/7/2021 13:00",56.78,9,0.053
"5/7/2021 14:00",57.39,9.2,0.053
"5/7/2021 15:00",67.97,9.4,0.054
"5/7/2021 16:00",72.1,9.8,0.054
"5/7/2021 17:00",65.29,9.8,0.055
"5/7/2021 18:00",55.81,9.5,0.054
"5/7/2021 19:00",53.31,8.9,0.054
"5/7/2021 20:00",56.54,8.3,0.053
"5/7/2021 21:00",47.41,7.6,0.052
"5/7/2021 22:00",55.09,7.1,0.051
"5/7/2021 23:00",54.97,6.6,0.051
"5/8/2021 0:00",51.8,6.2,0.05
"5/8/2021 1:00",54.14,5.8,0.049
"5/8/2021 2:00",56.78,5.4,0.049
"5/8/2021 3:00",56.17,5,0.048
"5/8/2021 4:00",57.15,4.6,0.048
"5/8/2021 5:00",54.02,4.2,0.047
"5/8/2021 6:00",57.39,3.9,0.047
"5/8/2021 7:00",58.01,3.7,0.047
"5/8/2021 8:00",54.26,3.8,0.047
"5/8/2021 9:00",51.68,3.9,0.047
"5/8/2021 10:00",52.49,4.3,0.047
"5/8/2021 11:00",58.26,4.8,0.048
"5/8/2021 12:00",58.38,5.6,0.049
"5/8/2021 13:00",60.89,6.4,0.05
"5/8/2021 14:00",58.38,7.2,0.051
"5/8/2021 15:00",61.4,7.7,0.052
"5/8/2021 16:00",59.75,8.1,0.052
"5/8/2021 17:00",62.17,8.2,0.053
"5/8/2021 18:00",55.57,7.9,0.053
"5/8/2021 19:00",53.43,7.6,0.052
"5/8/2021 20:00",51.45,7.1,0.052
"5/8/2021 21:00",54.14,6.4,0.051
"5/8/2021 22:00",51.8,5.9,0.05
"5/8/2021 23:00",55.09,5.5,0.05
"5/9/2021 0:00",49.74,5.1,0.049
"5/9/2021 1:00",51.45,4.7,0.049
"5/9/2021 2:00",52.61,4.4,0.048
"5/9/2021 3:00",52.38,4.2,0.048
"5/9/2021 4:00",46.32,3.9,0.048
"5/9/2021 5:00",54.85,3.7,0.047
"5/9/2021 6:00",48.18,3.6,0.047
"5/9/2021 7:00",51.34,3.6,0.047
"5/9/2021 8:00",52.61,3.8,0.047
"5/9/2021 9:00",51.91,4.1,0.048
"5/9/2021 10:00",52.14,4.4,0.048
"5/9/2021 11:00",53.78,5,0.049
"5/9/2021 12:00",54.97,5.8,0.05
"5/9/2021 13:00",57.52,6.8,0.051
"5/9/2021 14:00",59,7.5,0.052
"5/9/2021 15:00",62.29,8.2,0.053
"5/9/2021 16:00",55.57,8.6,0.054
"5/9/2021 17:00",59.38,8.7,0.054
"5/9/2021 18:00",55.45,8.4,0.054
"5/9/2021 19:00",51.68,7.9,0.054
"5/9/2021 20:00",51.34,7.4,0.053
"5/9/2021 21:00",51.22,6.8,0.052
"5/9/2021 22:00",46.97,6.2,0.052
"5/9/2021 23:00",46.86,5.7,0.051
"5/10/2021 0:00",47.52,5.3,0.05
"5/10/2021 1:00",43.76,4.9,0.05
"5/10/2021 2:00",51.8,4.5,0.049
"5/10/2021 3:00",49.29,4.3,0.049
"5/10/2021 4:00",48.4,4,0.049
"5/10/2021 5:00",44.92,3.8,0.048
"5/10/2021 6:00",48.96,3.6,0.048
"5/10/2021 7:00",48.73,3.5,0.048
"5/10/2021 8:00",42.52,3.7,0.048
"5/10/2021 9:00",43.14,4,0.049
"5/10/2021 10:00",47.96,4.5,0.049
"5/10/2021 11:00",44.82,5.1,0.05
"5/10/2021 12:00",48.73,5.9,0.051
"5/10/2021 13:00",55.33,6.6,0.052
"5/10/2021 14:00",52.26,7,0.053
"5/10/2021 15:00",58.75,7.6,0.054
"5/10/2021 16:00",59.88,8.2,0.054
"5/10/2021 17:00",62.94,8.5,0.055
"5/10/2021 18:00",53.66,8.3,0.055
"5/10/2021 19:00",46.21,8.1,0.055
"5/10/2021 20:00",48.29,7.7,0.054
"5/10/2021 21:00",45.45,7.1,0.054
"5/10/2021 22:00",44.39,6.6,0.053
"5/10/2021 23:00",46.32,6.1,0.052
"5/11/2021 0:00",46.1,5.7,0.052
"5/11/2021 1:00",44.29,5.3,0.051
"5/11/2021 2:00",38.9,5,0.051
"5/11/2021 3:00",43.66,4.7,0.051
"5/11/2021 4:00",47.96,4.4,0.05
"5/11/2021 5:00",41.09,4.2,0.05
"5/11/2021 6:00",41.8,4,0.05
"5/11/2021 7:00",44.5,3.9,0.05
"5/11/2021 8:00",44.6,4,0.05
"5/11/2021 9:00",43.55,4.3,0.05
"5/11/2021 10:00",47.52,4.9,0.051
"5/11/2021 11:00",47.52,5.5,0.051
"5/11/2021 12:00",48.84,6.4,0.053
"5/11/2021 13:00",51.34,7.5,0.054
"5/11/2021 14:00",55.21,8.3,0.055
"5/11/2021 15:00",60.89,9,0.057
"5/11/2021 16:00",70.85,9.7,0.058
"5/11/2021 17:00",65.43,10,0.058
"5/11/2021 18:00",58.26,9.8,0.058
"5/11/2021 19:00",48.4,9.5,0.058
"5/11/2021 20:00",44.71,8.9,0.057
"5/11/2021 21:00",43.03,8.3,0.056
"5/11/2021 22:00",40.49,7.6,0.056
"5/11/2021 23:00",40.69,7.1,0.055
"5/12/2021 0:00",39,6.6,0.054
"5/12/2021 1:00",41.8,6.2,0.054
"5/12/2021 2:00",42.1,5.9,0.053
"5/12/2021 3:00",40.49,5.6,0.053
"5/12/2021 4:00",40.79,5.4,0.052
"5/12/2021 5:00",40.29,5.2,0.052
"5/12/2021 6:00",42.21,5,0.052
"5/12/2021 7:00",41.49,4.9,0.052
"5/12/2021 8:00",43.03,5.1,0.052
"5/12/2021 9:00",42.31,5.4,0.052
"5/12/2021 10:00",43.34,5.9,0.053
"5/12/2021 11:00",41.39,6.6,0.054
"5/12/2021 12:00",50.99,7.6,0.055
"5/12/2021 13:00",54.85,8.7,0.057
"5/12/2021 14:00",60.89,9.6,0.058
"5/12/2021 15:00",62.55,10.4,0.06
"5/12/2021 16:00",67.16,11.2,0.061
"5/12/2021 17:00",69.33,11.5,0.061
"5/12/2021 18:00",62.42,11.4,0.062
"5/12/2021 19:00",54.38,11.1,0.061
"5/12/2021 20:00",50.19,10.7,0.061
"5/12/2021 21:00",43.87,10.1,0.06
"5/12/2021 22:00",44.82,9.5,0.059
"5/12/2021 23:00",41.7,9.2,0.059
"5/13/2021 0:00",41.39,8.9,0.059
"5/13/2021 1:00",41.39,8.7,0.058
"5/13/2021 2:00",41.59,8.5,0.058
"5/13/2021 3:00",44.29,8.4,0.058
"5/13/2021 4:00",43.87,8.2,0.058
"5/13/2021 5:00",41.29,7.9,0.057
"5/13/2021 6:00",42.31,7.7,0.057
"5/13/2021 7:00",40.79,7.5,0.057
"5/13/2021 8:00",39.89,7.6,0.057
"5/13/2021 9:00",42.62,7.8,0.057
"5/13/2021 10:00",43.14,8.2,0.057
"5/13/2021 11:00",46.64,8.8,0.058
"5/13/2021 12:00",49.63,9.5,0.059
"5/13/2021 13:00",54.49,10.4,0.06
"5/13/2021 14:00",56.17,11.2,0.062
"5/13/2021 15:00",61.27,11.8,0.063
"5/13/2021 16:00",65.56,12.3,0.063
"5/13/2021 17:00",59.5,12.5,0.064
"5/13/2021 18:00",54.38,12.3,0.064
"5/13/2021 19:00",48.51,12,0.064
"5/13/2021 20:00",45.45,11.6,0.063
"5/13/2021 21:00",37.36,11.1,0.063
"5/13/2021 22:00",37.64,10.4,0.062
"5/13/2021 23:00",37.55,9.8,0.061
"5/14/2021 0:00",37.17,9.3,0.06
"5/14/2021 1:00",39.69,8.9,0.06
"5/14/2021 2:00",39.39,8.5,0.059
"5/14/2021 3:00",36.03,8.2,0.059
"5/14/2021 4:00",35.48,7.9,0.058
"5/14/2021 5:00",37.45,7.7,0.058
"5/14/2021 6:00",36.5,7.6,0.058
"5/14/2021 7:00",38.9,7.6,0.058
"5/14/2021 8:00",38.81,7.8,0.058
"5/14/2021 9:00",39.1,8,0.058
"5/14/2021 10:00",39.79,8.3,0.059
"5/14/2021 11:00",38.51,8.7,0.059
"5/14/2021 12:00",44.82,9.1,0.06
"5/14/2021 13:00",42.52,9.6,0.06
"5/14/2021 14:00",48.62,10.2,0.061
"5/14/2021 15:00",52.49,10.7,0.062
"5/14/2021 16:00",57.27,11.3,0.063
"5/14/2021 17:00",54.85,11.7,0.064
"5/14/2021 18:00",52.38,11.6,0.064
"5/14/2021 19:00",49.52,11.4,0.064
"5/14/2021 20:00",42.72,11.1,0.063
"5/14/2021 21:00",39,10.6,0.063
"5/14/2021 22:00",37.93,10,0.062
"5/14/2021 23:00",36.69,9.6,0.061
"5/15/2021 0:00",37.36,9.2,0.061
"5/15/2021 1:00",36.22,8.8,0.06
"5/15/2021 2:00",37.26,8.6,0.06
"5/15/2021 3:00",37.84,8.3,0.059
"5/15/2021 4:00",37.74,8,0.059
"5/15/2021 5:00",39.89,7.8,0.059
"5/15/2021 6:00",39,7.7,0.058
"5/15/2021 7:00",37.93,7.7,0.058
"5/15/2021 8:00",40.09,7.8,0.058
"5/15/2021 9:00",39.59,8.1,0.058
"5/15/2021 10:00",41.9,8.5,0.059
"5/15/2021 11:00",44.39,8.9,0.059
"5/15/2021 12:00",44.6,9.4,0.06
"5/15/2021 13:00",46.86,10,0.061
"5/15/2021 14:00",46.53,10.5,0.062
"5/15/2021 15:00",54.26,10.9,0.062
"5/15/2021 16:00",53.55,11.4,0.063
"5/15/2021 17:00",55.33,11.6,0.064
"5/15/2021 18:00",49.29,11.6,0.064
"5/15/2021 19:00",44.6,11.4,0.064
"5/15/2021 20:00",44.18,11.2,0.064
"5/15/2021 21:00",36.79,10.8,0.063
"5/15/2021 22:00",37.07,10.3,0.062
"5/15/2021 23:00",36.88,9.8,0.062
"5/16/2021 0:00",34.74,9.4,0.061
"5/16/2021 1:00",38.61,9,0.061
"5/16/2021 2:00",37.55,8.6,0.06
"5/16/2021 3:00",36.32,8.3,0.06
"5/16/2021 4:00",37.45,8,0.059
"5/16/2021 5:00",35.29,7.8,0.059
"5/16/2021 6:00",39,7.5,0.059
"5/16/2021 7:00",36.41,7.4,0.058
"5/16/2021 8:00",33.74,7.6,0.058
"5/16/2021 9:00",36.22,7.8,0.059
"5/16/2021 10:00",39.89,8.3,0.059
"5/16/2021 11:00",40.29,8.9,0.06
"5/16/2021 12:00",41.8,9.7,0.061
"5/16/2021 13:00",46.75,10.6,0.063
"5/16/2021 14:00",50.31,11.5,0.064
"5/16/2021 15:00",53.08,12.1,0.065
"5/16/2021 16:00",56.3,12.8,0.066
"5/16/2021 17:00",59.88,13.1,0.067
"5/16/2021 18:00",52.84,13,0.067
"5/16/2021 19:00",47.96,12.7,0.067
"5/16/2021 20:00",42.52,12.4,0.066
"5/16/2021 21:00",40.39,11.8,0.066
"5/16/2021 22:00",36.98,11.1,0.065
"5/16/2021 23:00",34.47,10.6,0.064
"5/17/2021 0:00",35.38,10.3,0.064
"5/17/2021 1:00",36.22,10,0.063
"5/17/2021 2:00",34.92,9.7,0.063
"5/17/2021 3:00",35.85,9.5,0.062
"5/17/2021 4:00",36.41,9.2,0.062
"5/17/2021 5:00",36.79,8.9,0.062
"5/17/2021 6:00",36.98,8.7,0.061
"5/17/2021 7:00",35.76,8.5,0.061
"5/17/2021 8:00",35.66,8.6,0.061
"5/17/2021 9:00",36.69,8.8,0.061
"5/17/2021 10:00",37.17,9.2,0.062
"5/17/2021 11:00",41.09,9.8,0.063
"5/17/2021 12:00",41.19,10.5,0.064
"5/17/2021 13:00",44.6,11.4,0.065
"5/17/2021 14:00",46.97,12.1,0.066
"5/17/2021 15:00",47.74,12.7,0.067
"5/17/2021 16:00",51.57,13.3,0.068
"5/17/2021 17:00",49.29,13.6,0.069
"5/17/2021 18:00",44.39,13.6,0.069
"5/17/2021 19:00",40.89,13.3,0.069
"5/17/2021 20:00",38.13,12.9,0.068
"5/17/2021 21:00",34.38,12.4,0.068
"5/17/2021 22:00",33.74,11.8,0.067
"5/17/2021 23:00",33.56,11.3,0.067
"5/18/2021 0:00",35.57,10.9,0.066
"5/18/2021 1:00",31.8,10.5,0.066
"5/18/2021 2:00",33.74,10.1,0.065
"5/18/2021 3:00",30.76,9.8,0.065
"5/18/2021 4:00",33.74,9.5,0.064
"5/18/2021 5:00",32.5,9.2,0.064
"5/18/2021 6:00",34.38,9.1,0.063
"5/18/2021 7:00",33.65,9,0.063
"5/18/2021 8:00",34.01,9.1,0.063
"5/18/2021 9:00",32.15,9.1,0.063
"5/18/2021 10:00",32.94,9.2,0.063
"5/18/2021 11:00",34.92,9.5,0.063
"5/18/2021 12:00",33.38,10,0.064
"5/18/2021 13:00",34.56,10.6,0.065
"5/18/2021 14:00",38.71,11.1,0.066
"5/18/2021 15:00",41.39,11.6,0.066
"5/18/2021 16:00",42.72,12,0.067
"5/18/2021 17:00",44.18,12.2,0.068
"5/18/2021 18:00",39.59,12.1,0.067
"5/18/2021 19:00",34.74,11.8,0.067
"5/18/2021 20:00",33.65,11.4,0.067
"5/18/2021 21:00",32.85,10.8,0.066
"5/18/2021 22:00",30.17,10.2,0.065
"5/18/2021 23:00",30.76,9.7,0.064
"5/19/2021 0:00",37.07,9.2,0.063
"5/19/2021 1:00",40.09,8.7,0.063
"5/19/2021 2:00",35.38,8.3,0.062
"5/19/2021 3:00",36.13,7.9,0.061
"5/19/2021 4:00",39.89,7.6,0.061
"5/19/2021 5:00",36.69,7.4,0.06
"5/19/2021 6:00",36.5,7.2,0.06
"5/19/2021 7:00",32.67,7.3,0.06
"5/19/2021 8:00",33.47,7.4,0.06
"5/19/2021 9:00",34.1,7.5,0.06
"5/19/2021 10:00",33.12,7.7,0.06
"5/19/2021 11:00",29.67,8,0.062
"5/19/2021 12:00",33.47,8.4,0.061
"5/19/2021 13:00",34.47,8.6,0.062
"5/19/2021 14:00",32.23,8.7,0.062
"5/19/2021 15:00",34.74,8.6,0.061
"5/19/2021 16:00",33.65,8.5,0.061
"5/19/2021 17:00",31.97,8.4,0.061
"5/19/2021 18:00",30.17,8.3,0.061
"5/19/2021 19:00",32.06,8.2,0.061
"5/19/2021 20:00",30.42,8,0.061
"5/19/2021 21:00",30.76,7.8,0.061
"5/19/2021 22:00",32.23,7.6,0.06
"5/19/2021 23:00",32.32,7.4,0.06
"5/20/2021 0:00",31.11,7.2,0.06
"5/20/2021 1:00",31.8,6.9,0.059
"5/20/2021 2:00",30.26,6.6,0.059
"5/20/2021 3:00",30.51,6.2,0.058
"5/20/2021 4:00",30.26,6.1,0.058
"5/20/2021 5:00",30.51,5.9,0.058
"5/20/2021 6:00",32.15,5.7,0.057
"5/20/2021 7:00",31.11,5.5,0.057
"5/20/2021 8:00",31.36,5.6,0.057
"5/20/2021 9:00",31.02,5.7,0.057
"5/20/2021 10:00",33.47,5.9,0.057
"5/20/2021 11:00",31.19,6.2,0.058
"5/20/2021 12:00",30.26,6.5,0.058
"5/20/2021 13:00",33.38,6.9,0.059
"5/20/2021 14:00",33.03,7.6,0.06
"5/20/2021 15:00",35.02,8,0.061
"5/20/2021 16:00",31.19,8.3,0.061
"5/20/2021 17:00",30.51,8.4,0.061
"5/20/2021 18:00",33.83,8.5,0.061
